URL;LAT;LON
https://www.tripadvisor.it/Hotel_Review-g187874-d231246-Reviews-Mercure_Villa_Romanazzi_Carducci-Bari_Province_of_Bari_Puglia.html;41.1154745;16.8590116
https://www.tripadvisor.it/Hotel_Review-g187874-d518381-Reviews-Hi_Hotel_Bari-Bari_Province_of_Bari_Puglia.html;41.09477709999999;16.8624232
https://www.tripadvisor.it/Hotel_Review-g187874-d9582532-Reviews-B_B_Casa_Rossella-Bari_Province_of_Bari_Puglia.html;41.1170782;16.8896464
https://www.tripadvisor.it/Hotel_Review-g187874-d6456400-Reviews-Bed_Breakfast_Oz-Bari_Province_of_Bari_Puglia.html;41.121336;16.8607291
https://www.tripadvisor.it/Hotel_Review-g187874-d7290542-Reviews-Hotel_Imago-Bari_Province_of_Bari_Puglia.html;41.122511;16.8602305
https://www.tripadvisor.it/Hotel_Review-g187874-d2329574-Reviews-La_Muraglia_B_B-Bari_Province_of_Bari_Puglia.html;41.1319255;16.8708104
https://www.tripadvisor.it/Hotel_Review-g187874-d205808-Reviews-Palace_Hotel_Bari-Bari_Province_of_Bari_Puglia.html;41.12633290000001;16.86527
https://www.tripadvisor.it/Hotel_Review-g187874-d237464-Reviews-Hotel_Boston-Bari_Province_of_Bari_Puglia.html;41.1251941;16.864832
https://www.tripadvisor.it/Hotel_Review-g187874-d3723945-Reviews-Palazzo_Calo-Bari_Province_of_Bari_Puglia.html;41.1275035;16.8696957
https://www.tripadvisor.it/Hotel_Review-g187874-d735957-Reviews-Zodiacus-Bari_Province_of_Bari_Puglia.html;41.12271;16.86818
https://www.tripadvisor.it/Hotel_Review-g187874-d4893481-Reviews-Il_Trespolo_Degli_Angeli-Bari_Province_of_Bari_Puglia.html;41.13086;16.869511
https://www.tripadvisor.it/Hotel_Review-g187874-d4161604-Reviews-Villa_Dafne_B_B-Bari_Province_of_Bari_Puglia.html;41.103669;16.9403699
https://www.tripadvisor.it/Hotel_Review-g187874-d6586003-Reviews-Olive_Tree-Bari_Province_of_Bari_Puglia.html;41.1194524;16.8637982
https://www.tripadvisor.it/Hotel_Review-g187874-d2206642-Reviews-Vittoria_Parc_Hotel-Bari_Province_of_Bari_Puglia.html;41.1538146;16.7721225
https://www.tripadvisor.it/Hotel_Review-g187874-d11796663-Reviews-B_B_Gatto_Bianco-Bari_Province_of_Bari_Puglia.html;41.1244957;16.8678277
https://www.tripadvisor.it/Hotel_Review-g187874-d6639103-Reviews-Seven_Maze_Charming_House-Bari_Province_of_Bari_Puglia.html;41.0899448;16.8997622
https://www.tripadvisor.it/Hotel_Review-g187874-d5601862-Reviews-Bed_and_Breakfast_FLY-Bari_Province_of_Bari_Puglia.html;41.146517;16.7781792
https://www.tripadvisor.it/Hotel_Review-g187874-d4582968-Reviews-B_B_Dei_Meravigli-Bari_Province_of_Bari_Puglia.html;41.129056;16.8695738
https://www.tripadvisor.it/Hotel_Review-g2533537-d6351696-Reviews-La_Casa_Particular-Palese_Bari_Province_of_Bari_Puglia.html;41.1505214;16.7803604
https://www.tripadvisor.it/Hotel_Review-g187874-d2391244-Reviews-Villa_Aurora_B_B-Bari_Province_of_Bari_Puglia.html;41.1529318;16.7729654
https://www.tripadvisor.it/Hotel_Review-g2533537-d4945471-Reviews-B_B_Simpson-Palese_Bari_Province_of_Bari_Puglia.html;41.1460729;16.7782062
https://www.tripadvisor.it/Hotel_Review-g187874-d4766506-Reviews-B_B_Il_Gallo_di_Monopoli-Bari_Province_of_Bari_Puglia.html;40.9401721;17.2535716
https://www.tripadvisor.it/Hotel_Review-g187874-d312395-Reviews-Rondo_Hotel-Bari_Province_of_Bari_Puglia.html;41.0798074;16.8730148
https://www.tripadvisor.it/Hotel_Review-g187874-d2174988-Reviews-Hotel_Palumbo_Masseria_Sant_Anna-Bari_Province_of_Bari_Puglia.html;41.1581377;16.7668451
